135.42857,4,3,'Bmin'
136.28572,4,4,'Bmin'
137.14285,5,1,'Gmaj'
138.0,5,2,'Gmaj'
138.85715,5,3,'Gmaj'
139.7143,5,4,'Gmaj'
140.57143,6,1,'F#min'
141.42857,6,2,'F#min'
142.28572,6,3,'F#min'
143.14285,6,4,'F#min'
144.0,7,1,'Bmin'
144.85715,7,2,'Bmin'
145.7143,7,3,'Bmin'
146.57143,7,4,'Bmin'
147.42857,8,1,'Gmaj'
148.28572,8,2,'Gmaj'
149.14285,8,3,'Gmaj'
150.0,8,4,'Gmaj'
150.85715,9,1,'Emin'
151.7143,9,2,'Emin'
152.57143,9,3,'Emin'
153.42857,9,4,'Emin'
154.28572,10,1,'Amaj'
155.14285,10,2,'Amaj'
156.0,10,3,'Emin'
156.85715,10,4,'Emin'
157.7143,11,1,'Bmin'
158.57143,11,2,'Bmin'
159.42857,11,3,'Bmin'
160.28572,11,4,'Bmin'
161.14285,12,1,'Amaj'
162.0,12,2,'Amaj'
162.85715,12,3,'Amaj'
163.7143,12,4,'Amaj'
164.57143,13,1,'Bmin'
165.42857,13,2,'Bmin'
166.28572,13,3,'Bmin'
167.14285,13,4,'Bmin'
168.0,14,1,'Bmin'
168.85715,14,2,'Bmin'
169.7143,14,3,'Amaj'
170.57143,14,4,'Amaj'
171.42857,15,1,'Amaj'
172.28572,15,2,'Amaj'
173.14285,15,3,'Amaj'
174.0,15,4,'Amaj'
174.85715,16,1,'Dmaj'
175.7143,16,2,'Dmaj'
176.57143,16,3,'Dmaj'
177.42857,16,4,'Dmaj'
